ChargeStartDateTime;Model;Country;SiteLocationName;Description;QuantityBase;QuantityTier1;QuantityTier2;QuantityTier3;QuantityTier4;InvoiceNumber;UnitCostBase;UnitCostTier1;UnitCostTier2;UnitCostTier3;UnitCostTier4;VAT;Total Exc. VAT;Total Inc. VAT;Status;Invoice
2019-01-14T20:52:20+01:00;ms;DE;Lauenau, Germany;CHARGING : NO_CHARGE;N/A;31.00 min;26.00 min;N/A;N/A;;N/A;0.17/min;0.34/min;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-14T16:37:07+01:00;ms;NL;Apeldoorn, Netherlands ;CHARGING : NO_CHARGE;46.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-11T18:56:14+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;14.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-11T14:21:21+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;36.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-11T14:12:22+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;6.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-10T19:59:04+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-10T14:26:24+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;48.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-09T17:34:57+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;16.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-09T11:55:43+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;22.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-08T18:44:51+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;35.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-08T15:35:27+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;19.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-07T16:24:55+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;38.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-06T18:10:48+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-06T14:58:52+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;31.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-04T20:19:33+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;14.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-04T15:40:40+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;20.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-03T20:16:52+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-03T14:46:35+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;31.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-02T17:58:25+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;52.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-01T00:55:38+01:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;55.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-31T21:21:40+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;6.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-31T16:59:27+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;26.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-31T09:28:55+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;1.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-30T13:04:42+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;20.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-30T12:58:41+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;2.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-29T21:37:27+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;32.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-28T17:05:53+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;51.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-28T10:05:23+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;5.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-27T16:24:04+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;41.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-24T10:32:20+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;18.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-23T22:40:52+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;24.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-23T22:36:40+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;1.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-22T02:44:34+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;45.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-21T21:35:08+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;19.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-21T14:14:08+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;14.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-20T17:22:55+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-18T14:00:14+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;18.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-17T16:42:39+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;7.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-17T12:09:04+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;15.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-16T22:12:12+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;45.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-16T18:16:48+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;21.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-16T16:28:48+01:00;ms;NL;Eindhoven, Netherlands;CHARGING : NO_CHARGE;42.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-16T14:53:43+01:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;11.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-15T18:19:30+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;44.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-14T19:12:54+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;11.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-07T16:43:49+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;30.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-07T14:17:57+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;5.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-06T13:20:57+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;39.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-05T12:03:00+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;26.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-03T15:52:21+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-03T12:48:38+01:00;ms;NL;Badhoevedorp, Netherlands;PARKING : FIRST_FREE_PARKING;N/A;28.00 min;N/A;N/A;N/A;;0.80/min;0.40/min;0.80/min;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-03T12:48:38+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;7.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-01T16:50:40+01:00;ms;NL;Eindhoven, Netherlands;CHARGING : NO_CHARGE;40.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-01T14:41:03+01:00;ms;NL;Zaltbommel, Netherlands;CHARGING : NO_CHARGE;24.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-29T17:11:14+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;52.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-29T17:07:53+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;1.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-29T11:14:13+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;21.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-27T12:26:45+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;19.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-27T00:01:42+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;17.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-22T22:31:25+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;36.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-22T14:16:05+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;19.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-22T14:11:39+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;2.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-09-20T23:41:48+02:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;28.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-08-26T20:38:28+02:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;41.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-08-21T11:06:15+02:00;ms;NL;Apeldoorn, Netherlands ;CHARGING : NO_CHARGE;25.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-08-21T09:01:48+02:00;ms;NL;Apeldoorn, Netherlands ;CHARGING : NO_CHARGE;14.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-08-17T15:49:13+02:00;ms;NL;Apeldoorn, Netherlands ;CHARGING : NO_CHARGE;30.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-08-17T13:15:29+02:00;ms;NL;Apeldoorn, Netherlands ;CHARGING : NO_CHARGE;30.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-08-12T02:40:37+02:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;24.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-07-05T12:53:26+02:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;38.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-06-28T23:43:06+02:00;ms;NL;Dordrecht, Netherlands;CHARGING : NO_CHARGE;33.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-06-27T00:45:36+02:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;30.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-06-18T15:00:16+02:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;11.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-06-04T11:53:24+02:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;32.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-03-19T14:05:37+01:00;ms;NL;Amsterdam, Netherlands;CHARGING : NO_CHARGE;7.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-03-08T01:13:08+01:00;ms;NL;Apeldoorn, Netherlands ;CHARGING : NO_CHARGE;26.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-03-05T23:06:12+01:00;ms;NL;Oosterhout, Netherlands;CHARGING : NO_CHARGE;35.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-03-03T05:32:13+01:00;ms;NL;Oosterhout, Netherlands;CHARGING : NO_CHARGE;16.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-03-03T01:13:25+01:00;ms;BE;Machelen, Belgium;CHARGING : NO_CHARGE;51.00 kwh;N/A;N/A;N/A;N/A;;0.23/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-03-02T20:29:09+01:00;ms;NL;Oosterhout, Netherlands;CHARGING : NO_CHARGE;32.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-02-17T19:53:01+01:00;ms;NL;Oosterhout, Netherlands;CHARGING : NO_CHARGE;18.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-02-17T18:17:23+01:00;ms;BE;Aartselaar, Belgium;CHARGING : NO_CHARGE;32.00 kwh;N/A;N/A;N/A;N/A;;0.23/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-02-17T16:42:00+01:00;ms;NL;Dordrecht, Netherlands;CHARGING : NO_CHARGE;21.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-12-22T21:54:28+01:00;ms;NL;Eindhoven, Netherlands;CHARGING : NO_CHARGE;38.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-11-21T01:14:31+01:00;ms;NL;Oosterhout, Netherlands;CHARGING : NO_CHARGE;36.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-10-26T20:14:33+02:00;ms;NL;Dordrecht, Netherlands;CHARGING : NO_CHARGE;32.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-09-05T19:58:03+02:00;ms;NL;Apeldoorn, Netherlands ;CHARGING : NO_CHARGE;44.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-07-30T08:50:16+02:00;ms;NL;Zwolle, Netherlands;CHARGING : NO_CHARGE;46.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-07-23T22:31:43+02:00;ms;NL;Oosterhout, Netherlands;CHARGING : NO_CHARGE;25.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-07-23T22:21:36+02:00;ms;NL;Oosterhout, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-07-05T22:44:26+02:00;ms;NL;Dordrecht, Netherlands;CHARGING : NO_CHARGE;42.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-06-24T01:02:27+02:00;ms;NL;Dordrecht, Netherlands;CHARGING : NO_CHARGE;30.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-06-09T14:40:47+02:00;ms;NL;Zevenaar, Netherlands;CHARGING : NO_CHARGE;46.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-06-09T14:35:59+02:00;ms;NL;Zevenaar, Netherlands;CHARGING : NO_CHARGE;2.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-04-24T00:50:49+02:00;ms;NL;Dordrecht, Netherlands;CHARGING : NO_CHARGE;31.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-03-31T05:01:55+02:00;ms;NL;Drachten, Netherlands;CHARGING : NO_CHARGE;42.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2017-03-31T03:50:55+02:00;ms;NL;Drachten, Netherlands;CHARGING : NO_CHARGE;22.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;